LEI_Code,NSA,Period,Item,Label,Amount,n_quarters
724500VLXQUMMD5BJB61,NL,201512,1620323,(Other provisions) - Of which restructuring,9.246169,4
724500VLXQUMMD5BJB61,NL,201512,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),33.925949,4
724500VLXQUMMD5BJB61,NL,201512,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),33.771257,4
724500VLXQUMMD5BJB61,NL,201512,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),0.154692,4
724500VLXQUMMD5BJB61,NL,201512,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),3.244984,4
724500VLXQUMMD5BJB61,NL,201512,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),0,4
724500VLXQUMMD5BJB61,NL,201512,1620329,Negative goodwill recognised in profit or loss,0,4
724500VLXQUMMD5BJB61,NL,201512,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,0.075597,4
724500VLXQUMMD5BJB61,NL,201512,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,4
724500VLXQUMMD5BJB61,NL,201512,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,475.492066,4
724500VLXQUMMD5BJB61,NL,201512,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,347.620074,4
724500VLXQUMMD5BJB61,NL,201512,1620334,Profit  or (-) loss after tax from discontinued operations,-0.023804,4
724500VLXQUMMD5BJB61,NL,201512,1620335,PROFIT OR (-) LOSS FOR THE YEAR,347.59627,4
724500VLXQUMMD5BJB61,NL,201512,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,347.59627,4
724500VLXQUMMD5BJB61,NL,201606,1620101,OWN FUNDS,3572.269756,2
724500VLXQUMMD5BJB61,NL,201606,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),3083.052493,2
724500VLXQUMMD5BJB61,NL,201606,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),4116.7629,2
724500VLXQUMMD5BJB61,NL,201606,1620104,Retained earnings,10.010691,2
724500VLXQUMMD5BJB61,NL,201606,1620105,Accumulated other comprehensive income,219.352725,2
724500VLXQUMMD5BJB61,NL,201606,1620106,Other Reserves,-1085.176115,2
724500VLXQUMMD5BJB61,NL,201606,1620107,Funds for general banking risk,0,2
724500VLXQUMMD5BJB61,NL,201606,1620108,Minority interest given recognition in CET1 capital,0,2
724500VLXQUMMD5BJB61,NL,201606,1620109,Adjustments to CET1 due to prudential filters,-53.986159,2
724500VLXQUMMD5BJB61,NL,201606,1620110,(-) Intangible assets (including Goodwill),-13.363181,2
724500VLXQUMMD5BJB61,NL,201606,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,-0.338538,2
724500VLXQUMMD5BJB61,NL,201606,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,-53.913686,2
724500VLXQUMMD5BJB61,NL,201606,1620113,(-) Defined benefit pension fund assets,0,2
724500VLXQUMMD5BJB61,NL,201606,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,2
724500VLXQUMMD5BJB61,NL,201606,1620115,(-) Excess deduction from AT1 items over AT1 Capital,-16.12801,2
724500VLXQUMMD5BJB61,NL,201606,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,2
724500VLXQUMMD5BJB61,NL,201606,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,2
724500VLXQUMMD5BJB61,NL,201606,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,2
724500VLXQUMMD5BJB61,NL,201606,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,2
724500VLXQUMMD5BJB61,NL,201606,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,2
724500VLXQUMMD5BJB61,NL,201606,1620121,(-) Amount exceding the 17.65% threshold,0,2
724500VLXQUMMD5BJB61,NL,201606,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,2
724500VLXQUMMD5BJB61,NL,201606,1620123,CET1 capital elements or deductions - other,0,2
724500VLXQUMMD5BJB61,NL,201606,1620124,Transitional adjustments,-40.168134,2
724500VLXQUMMD5BJB61,NL,201606,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,2
724500VLXQUMMD5BJB61,NL,201606,1620126,Transitional adjustments due to additional minority interests (+/-),0,2
724500VLXQUMMD5BJB61,NL,201606,1620127,Other transitional adjustments to CET1 Capital (+/-),-40.168134,2
724500VLXQUMMD5BJB61,NL,201606,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),0,2
724500VLXQUMMD5BJB61,NL,201606,1620129,Additional Tier 1 Capital instruments,0,2
724500VLXQUMMD5BJB61,NL,201606,1620130,(-) Excess deduction from T2 items over T2 capital,0,2
724500VLXQUMMD5BJB61,NL,201606,1620131,Other Additional Tier 1 Capital components and deductions,16.12801,2
724500VLXQUMMD5BJB61,NL,201606,1620132,Additional Tier 1 transitional adjustments,-16.12801,2
724500VLXQUMMD5BJB61,NL,201606,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),3083.052493,2
724500VLXQUMMD5BJB61,NL,201606,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),489.217263,2
724500VLXQUMMD5BJB61,NL,201606,1620135,Tier 2 Capital instruments,500,2
724500VLXQUMMD5BJB61,NL,201606,1620136,Other Tier 2 Capital components and deductions,0,2
724500VLXQUMMD5BJB61,NL,201606,1620137,Tier 2 transitional adjustments,-10.782737,2
724500VLXQUMMD5BJB61,NL,201606,1620138,TOTAL RISK EXPOSURE AMOUNT,11610.348466,2
724500VLXQUMMD5BJB61,NL,201606,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,2
724500VLXQUMMD5BJB61,NL,201606,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.2655434936,2
724500VLXQUMMD5BJB61,NL,201606,1620141,TIER 1 CAPITAL RATIO (transitional period),0.2655434936,2
724500VLXQUMMD5BJB61,NL,201606,1620142,TOTAL CAPITAL RATIO (transitional period),0.3076798053,2
724500VLXQUMMD5BJB61,NL,201606,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),3139.348637,2
724500VLXQUMMD5BJB61,NL,201606,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.2703922838,2
724500VLXQUMMD5BJB61,NL,201606,1620201,Risk exposure amount for credit exposures,9349.989214,2
724500VLXQUMMD5BJB61,NL,201606,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,12.64621,2
724500VLXQUMMD5BJB61,NL,201606,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,0,2
724500VLXQUMMD5BJB61,NL,201606,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,9337.343004,2
724500VLXQUMMD5BJB61,NL,201606,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",149.5559,2
724500VLXQUMMD5BJB61,NL,201606,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,2
724500VLXQUMMD5BJB61,NL,201606,1620207,Risk exposure amount for Credit Valuation Adjustment,412.443651,2
724500VLXQUMMD5BJB61,NL,201606,1620208,Risk exposure amount for operational risk,1698.359701,2
724500VLXQUMMD5BJB61,NL,201606,1620209,Other risk exposure amounts,0,2
724500VLXQUMMD5BJB61,NL,201606,1620210,Total Risk exposure amount,11610.348466,2
724500VLXQUMMD5BJB61,NL,201606,1620301,Interest income,948.524608,2
724500VLXQUMMD5BJB61,NL,201606,1620302,Interest income - Of which debt securities income,30.915601,2
724500VLXQUMMD5BJB61,NL,201606,1620303,Interest income - Of which loans and advances income,795.994945,2
724500VLXQUMMD5BJB61,NL,201606,1620304,Interest expenses,476.197306,2
724500VLXQUMMD5BJB61,NL,201606,1620305,Interest expenses - (Of which deposits expenses),330.998463,2
724500VLXQUMMD5BJB61,NL,201606,1620306,Interest expenses - (Of which debt securities issued expenses),69.596,2
724500VLXQUMMD5BJB61,NL,201606,1620307,Expenses on share capital repayable on demand,0,2
724500VLXQUMMD5BJB61,NL,201606,1620308,Dividend income,11.326341,2
724500VLXQUMMD5BJB61,NL,201606,1620309,Net Fee and commission income,30.666619,2
724500VLXQUMMD5BJB61,NL,201606,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,16.476368,2
724500VLXQUMMD5BJB61,NL,201606,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,9.479604,2
724500VLXQUMMD5BJB61,NL,201606,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0.039179,2
724500VLXQUMMD5BJB61,NL,201606,1620313,Gains or (-) losses from hedge accounting_ net,-31.466583,2
724500VLXQUMMD5BJB61,NL,201606,1620314,Exchange differences [gain or (-) loss]_ net,0,2
724500VLXQUMMD5BJB61,NL,201606,1620315,Net other operating income /(expenses),0.960738,2
724500VLXQUMMD5BJB61,NL,201606,1620316,TOTAL OPERATING INCOME_ NET,509.809568,2
724500VLXQUMMD5BJB61,NL,201606,1620317,(Administrative expenses),301.828321,2
724500VLXQUMMD5BJB61,NL,201606,1620318,(Depreciation),10.887942,2
724500VLXQUMMD5BJB61,NL,201606,1620319,(Provisions or (-) reversal of provisions),0,2
724500VLXQUMMD5BJB61,NL,201606,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),0,2
724500VLXQUMMD5BJB61,NL,201606,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),0,2
724500VLXQUMMD5BJB61,NL,201606,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),-44.643775,2
724500VLXQUMMD5BJB61,NL,201606,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),-44.643775,2
724500VLXQUMMD5BJB61,NL,201606,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),0,2
724500VLXQUMMD5BJB61,NL,201606,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),-0.049874,2
724500VLXQUMMD5BJB61,NL,201606,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),0,2
724500VLXQUMMD5BJB61,NL,201606,1620329,Negative goodwill recognised in profit or loss,0,2
724500VLXQUMMD5BJB61,NL,201606,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,0.095739,2
724500VLXQUMMD5BJB61,NL,201606,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,2
724500VLXQUMMD5BJB61,NL,201606,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,241.882693,2
724500VLXQUMMD5BJB61,NL,201606,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,181.465623,2
724500VLXQUMMD5BJB61,NL,201606,1620334,Profit  or (-) loss after tax from discontinued operations,0,2
724500VLXQUMMD5BJB61,NL,201606,1620335,PROFIT OR (-) LOSS FOR THE YEAR,181.465623,2
724500VLXQUMMD5BJB61,NL,201606,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,181.465623,2
7437003B5WFBOIEFY714,FI,201512,1620101,OWN FUNDS,9442.2085433,4
7437003B5WFBOIEFY714,FI,201512,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),8048.9580604,4
7437003B5WFBOIEFY714,FI,201512,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),2688.6477926,4
7437003B5WFBOIEFY714,FI,201512,1620104,Retained earnings,4524.2673367,4
7437003B5WFBOIEFY714,FI,201512,1620105,Accumulated other comprehensive income,-231.2452167,4
7437003B5WFBOIEFY714,FI,201512,1620106,Other Reserves,1958.8908439,4
7437003B5WFBOIEFY714,FI,201512,1620107,Funds for general banking risk,0,4
7437003B5WFBOIEFY714,FI,201512,1620108,Minority interest given recognition in CET1 capital,0,4
7437003B5WFBOIEFY714,FI,201512,1620109,Adjustments to CET1 due to prudential filters,-151.0212167,4
7437003B5WFBOIEFY714,FI,201512,1620110,(-) Intangible assets (including Goodwill),-517.4627296,4
7437003B5WFBOIEFY714,FI,201512,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,0,4
7437003B5WFBOIEFY714,FI,201512,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,-306.3397669,4
7437003B5WFBOIEFY714,FI,201512,1620113,(-) Defined benefit pension fund assets,-48.35506615,4
7437003B5WFBOIEFY714,FI,201512,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,4
7437003B5WFBOIEFY714,FI,201512,1620115,(-) Excess deduction from AT1 items over AT1 Capital,0,4
7437003B5WFBOIEFY714,FI,201512,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,0,4
7437003B5WFBOIEFY714,FI,201512,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),0,4
7437003B5WFBOIEFY714,FI,201512,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,4
7437003B5WFBOIEFY714,FI,201512,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,0,4
7437003B5WFBOIEFY714,FI,201512,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,4
7437003B5WFBOIEFY714,FI,201512,1620121,(-) Amount exceding the 17.65% threshold,0,4
7437003B5WFBOIEFY714,FI,201512,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,4
7437003B5WFBOIEFY714,FI,201512,1620123,CET1 capital elements or deductions - other,0,4
7437003B5WFBOIEFY714,FI,201512,1620124,Transitional adjustments,131.57608325,4
7437003B5WFBOIEFY714,FI,201512,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),131.57608325,4
7437003B5WFBOIEFY714,FI,201512,1620126,Transitional adjustments due to additional minority interests (+/-),0,4
7437003B5WFBOIEFY714,FI,201512,1620127,Other transitional adjustments to CET1 Capital (+/-),0,4
7437003B5WFBOIEFY714,FI,201512,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),140.66324831,4
7437003B5WFBOIEFY714,FI,201512,1620129,Additional Tier 1 Capital instruments,0,4
7437003B5WFBOIEFY714,FI,201512,1620130,(-) Excess deduction from T2 items over T2 capital,0,4
7437003B5WFBOIEFY714,FI,201512,1620131,Other Additional Tier 1 Capital components and deductions,0,4
7437003B5WFBOIEFY714,FI,201512,1620132,Additional Tier 1 transitional adjustments,140.66324831,4
7437003B5WFBOIEFY714,FI,201512,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),8189.6213087,4
7437003B5WFBOIEFY714,FI,201512,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),1252.5872346,4
7437003B5WFBOIEFY714,FI,201512,1620135,Tier 2 Capital instruments,1252.5872346,4
7437003B5WFBOIEFY714,FI,201512,1620136,Other Tier 2 Capital components and deductions,0,4
7437003B5WFBOIEFY714,FI,201512,1620137,Tier 2 transitional adjustments,0,4
7437003B5WFBOIEFY714,FI,201512,1620138,TOTAL RISK EXPOSURE AMOUNT,41342.025949,4
7437003B5WFBOIEFY714,FI,201512,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,0,4
7437003B5WFBOIEFY714,FI,201512,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.1946919116,4
7437003B5WFBOIEFY714,FI,201512,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1980943391,4
7437003B5WFBOIEFY714,FI,201512,1620142,TOTAL CAPITAL RATIO (transitional period),0.2283924971,4
7437003B5WFBOIEFY714,FI,201512,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),7917.3819772,4
7437003B5WFBOIEFY714,FI,201512,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.1915092886,4
7437003B5WFBOIEFY714,FI,201512,1620201,Risk exposure amount for credit exposures,36024.709311,4
7437003B5WFBOIEFY714,FI,201512,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,46.41269118,4
